age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture,immatriculation
39,M,1339,En Couple,1,false,2611 QB 97
40,F,555,En Couple,1,false,2577 SI 71
28,F,513,En Couple,0,false,5661 EP 30
23,F,405,En Couple,3,true,3954 QX 56
23,M,506,En Couple,2,false,2330 MX 18
23,F,1128,Célibataire,0,false,3350 WB 69
21,F,1152,En Couple,1,false,8365 MW 27
59,F,1269,Célibataire,0,false,995 EJ 25
33,M,215,Célibataire,0,false,9301 JD 48
23,F,772,Célibataire,0,false,6399 KQ 34
20,M,421,En Couple,0,false,8186 QA 63
39,M,1014,En Couple,2,true,2181 WT 51
27,M,177,En Couple,4,false,3711 EL 38
57,M,432,Célibataire,0,false,7487 FE 88
43,F,172,En Couple,1,true,768 BT 84
20,M,584,Célibataire,0,false,1212 GR 63
70,F,474,Célibataire,0,false,4867 FR 41
74,F,839,Célibataire,0,false,9000 EJ 39
35,F,452,?,0,false,5352 ZY 52
27,M,491,En Couple,0,false,2968 HF 64
28,M,498,En Couple,1,false,4683 WV 89
58,N/D,1131,En Couple,0,true,9421 RP 79
46,M,543,Célibataire,0,false,8094 XC 92
21,M,554,Célibataire,0,false,3166 PU 34
22,M,982,En Couple,0,false,2705 FY 31
52,M,1033,Célibataire,0,false,5248 DS 57
84,M,416,En Couple,2,true,1196 EN 24
24,F,959,En Couple,2,false,9119 DG 77
37,F,194,Célibataire,0,false,9697 PA 55
43,F,816,En Couple,1,false,3171 MP 73
22,F,500,En Couple,1,true,8524 BG 62
29,F,545,Célibataire,0,false,6462 SU 41
31,M,1094,En Couple,3,true,5268 ON 46
61,M,475,En Couple,1,false,843 OP 48
25,M,150,En Couple,4,false,3993 GT 76
25,M,580,En Couple,2,true,6750 QA 76
64,M,467,En Couple,0,false,9222 PH 95
27,M,455,En Couple,2,false,4663 XO 92
40,M,592,En Couple,0,false,9790 VT 54
61,F,565,En Couple,2,false,3408 GD 74
24,F,158,En Couple,0,false,8511 JP 71
66,?,517,En Couple,3,false,7036 JU 55
19,F,210,Seule,1,false,2548 VZ 40
53,F,416,En Couple,2,false,1032 JI 56
19,M,1329,En Couple,0,true,4829 BE 70
33,M,765,Célibataire,0,false,6588 ST 41
22,M,896,En Couple,1,false,6374 TO 98
71,M,1182,En Couple,2,false,968 DV 75
53,M,1006,En Couple,2,true,8423 NJ 80
53,M,439,Marié(e),2,false,2105 IF 22
51,M,759,En Couple,0,false,3472 VQ 48
43,M,1347,En Couple,0,false,2579 UC 27
39,F,1252,Seul,0,false,6074 CO 45
21,M,219,Célibataire,0,false,8358 FD 45
39,F,471,Seule,1,false,5914 OX 16
19,M,501,En Couple,2,false,9674 PT 64
51,M,598,En Couple,2,true,9311 YG 25
46,M,225,En Couple,0,false,7060 NK 75
49,M,1096,En Couple,2,false,8449 ON 10
41,M,1242,En Couple,2,false,9681 XP 67
57,M,405,Célibataire,0,false,306 VB 12
73,M,1241,En Couple,2,false,3096 YO 37
57,M,997,En Couple,1,false,2030 TJ 92
27,F,1169,En Couple,0,false,7546 QZ 96
23,M,537,En Couple,0,false,4044 NN 25
53,M,533,En Couple,2,false,3779 YR 93
34,M,421,Célibataire,0,false,7212 LH 56
79,F,969,En Couple,1,false,6728 ML 35
82,M,562,En Couple,0,false,4264 IH 69
18,M,842,Célibataire,0,false,4056 TQ 77
20,F,225,En Couple,1,true,8117 VM 21
69,M,1195,En Couple,1,false,972 GW 77
21,F,150,En Couple,0,false,8065 PZ 19
77,M,1050,En Couple,0,false,4408 UE 69
52,F,195,En Couple,3,false,1316 EH 30
27,M,1361,En Couple,3,true,6586 YK 74
23,M,524,En Couple,1,false,7665 VP 13
24,M,414,En Couple,1,false,8072 EO 54
60,M,183,Célibataire,0,false,7699 YV 92
18,M,1019,En Couple,0,true,7892 KW 71
26,F,202,En Couple,3,false,6994 GH 61
19,M,1222,Célibataire,0,false,617 QR 12
40,M,431,En Couple,4,false,3629 PY 15
24,M,1287,Célibataire,0,false,108 BK 26
23,M,832,Seule,1,false,6816 QT 42
18,?,729,En Couple,4,true,461 RZ 35
49,F,506,Célibataire,0,false,2909 RQ 13
60,F,473,Seule,2,false,5237 UV 56
49,F,195,Célibataire,0,false,1780 VY 80
35,M,449,Célibataire,0,false,1416 MQ 37
38,F,947,En Couple,3,false,508 XS 38
28,F,867,En Couple,1,false,9602 JY 15
32,M,952,Célibataire,0,false,2921 MT 68
23,F,180,Célibataire,0,false,8587 JH 64
50,M,1174,En Couple,0,true,5878 BX 23
39,M,487,En Couple,1,false,7733 PC 73
22,F,161,Célibataire,0,false,5546 PB 63
34,F,954,En Couple,1,false,6106 RZ 55
48, ,1142,Célibataire,0,false,501 FE 29
55,F,236,Célibataire,0,false,8480 NK 26
65,M,808,En Couple,3,false,9473 VY 68
57,M,416,En Couple,3,true,7814 XO 20
24,M,1097,En Couple,4,false,1091 KH 34
60,F,482,En Couple,2,false,3654 XN 63
73,M,922,En Couple,1,true,4344 WG 59
83,M,598,En Couple,1,true,515 WN 62
20,M,501,En Couple,1,true,4923 IS 76
26,M,427,En Couple,1,false,3114 HD 30
44,M,510,En Couple,0,false,8923 PT 32
57,M,509,En Couple,3,false,722 GK 52
77,M,447,En Couple,0,false,7815 TW 35
41,M,-1,Célibataire,0,false,1133 ML 51
47,M,944,Célibataire,0,false,1491 BO 86
83,M,1025,Seule,3,false,6471 CQ 92
82,M,1015,Célibataire,0,false,2130 NJ 66
28,F,512,En Couple,4,false,2628 PL 66
55,M,412,Célibataire,0,false,2092 TD 74
71,M,516,En Couple,1,false,8707 BC 58
32,F,559,En Couple,1,false,4438 HU 15
34,M,523,En Couple,4,false,4943 TR 21
19,F,1393,Célibataire,0,false,9327 NN 92
30,M,1127,En Couple,3,false,5514 TT 49
50,M,424,En Couple,1,false,2846 WJ 82
27,M,162,Célibataire,0,false,9137 CV 90
24,F,719,Célibataire,0,false,8615 UB 35
18,M,702,En Couple,2,false,1309 RQ 62
82,M,974,En Couple,1,true,181 VN 54
18,M,433,En Couple,2,false,5710 MH 96
53,M,232,En Couple,2,false,9279 II 16
20,F,412,En Couple,3,false,9359 LO 80
39,F,590,Célibataire,0,false,1892 WN 38
80,M,1337,Célibataire,0,false,4039 UX 61
18,M,431,En Couple,0,false,7424 PW 22
21,M,1268,En Couple,4,false,4404 LD 54
48,F,520,Célibataire,0,false,5063 PT 29
24,M,436,En Couple,4,false,9615 PI 41
30,M,515,En Couple,0,false,3687 HJ 29
29,M,529,Célibataire,0,false,5676 MI 52
77,F,157,En Couple,2,true,2728 UL 70
40,M,883,En Couple,1,true,5688 FT 32
78,M,211,En Couple,3,false,5564 DF 87
21,M,1000,Célibataire,0,false,1531 WH 17
58,M,464,En Couple,0,false,2657 VR 90
52,F,408,En Couple,2,false,3222 ET 61
26,M,533,En Couple,0,false,651 RR 88
27,F,177,En Couple,2,false,8724 RX 40
23,M,169,Célibataire,0,false,3932 WC 93
44,M,922,Célibataire,0,false,5018 UB 84
31,M,455,En Couple,4,true,7039 UX 62
64,F,453,Célibataire,0,false,7608 TH 14
57,M,598,En Couple,1,false,3926 MP 94
20,F,219,Célibataire,0,false,6087 WW 67
21,F,746,Célibataire,0,false,8752 SJ 15
34,M,472,Célibataire,0,false,3418 AY 29
38,M,199,Célibataire,0,false,263 KQ 49
21,M,540,En Couple,3,false,6063 NF 30
23,M,490,Célibataire,0,false,1755 RX 28
29,F,912,En Couple,1,false,5085 SZ 89
63,F,193,En Couple,3,false,74 OB 43
69,M,220,En Couple,4,false,3909 BB 62
72,M,158,En Couple,1,false,6554 RK 43
28,M,186,En Couple,4,false,8035 RQ 19
40,M,210,En Couple,2,true,3882 HE 35
57,F,153,Célibataire,0,false,8076 SP 31
50,F,246,Célibataire,0,false,7334 IR 22
49,F,855,Célibataire,0,false,5071 ZL 51
34,M,569,Célibataire,0,false,2962 JQ 78
43,M,1285,Célibataire,0,false,7702 XC 81
50,M,558,Célibataire,0,false,5755 DJ 81
41,M,405,En Couple,2,true,9268 HL 94
28,M,508,Célibataire,0,false,8283 JX 12
42,M,1343,En Couple,2,true,9029 TT 14
35,M,1058,En Couple,0,false,4532 UO 67
37,F,486,Célibataire,0,false,7251 ZL 40
18,M,459,Célibataire,0,false,3585 HR 95
18,M,571,Marié(e),1,true,2557 BD 89
58,M,173,En Couple,0,false,9002 UD 50
32,F,860,Célibataire,0,false,639 OB 79
36,M,461,Seule,1,false,9678 CW 97
44,M,492,En Couple,0,false,574 NT 40
52,F,479,En Couple,1,false,6472 SK 46
50,F,1392,Seule,1,false,1243 MH 37
22,M,954,Célibataire,0,false,7180 AH 74
63,F,175,En Couple,2,false,9725 XN 27
74,M,446,En Couple,3,false,9576 RN 77
58,M,718,En Couple,4,false,441 AS 96
69,F,1051,Célibataire,0,false,9318 QW 42
44,F,798,En Couple,0,false,9931 WD 64
50,F,247,Célibataire,0,false,7974 ME 50
31,M,1118,En Couple,3,false,284 FL 71
59,F,1200,En Couple,2,false,8278 AS 32
43,M,512,Célibataire,0,false,59 XF 68
49,M,206,En Couple,2,false,8459 HC 97
26,M,878,Célibataire,0,false,8438 UY 76
42,F,961,En Couple,2,true,4103 BY 78
45,F,1022,En Couple,0,false,1344 KY 84
57,M,453,En Couple,4,false,6675 YY 19
45,F,511,En Couple,0,false,938 EX 49
42,M,1211,En Couple,3,false,9555 VN 47
47,M,431,En Couple,1,false,7244 CR 65
53,M,1305,Célibataire,0,false,4215 DF 25
21,F,767,En Couple,2,false,8570 UN 43
19,F,510,En Couple,4,false,6358 ZR 49
32,M,538,En Couple,1,false,2705 WT 81
23,F,569,En Couple,4,false,8018 GV 50
44,M,191,Célibataire,0,false,3368 TV 82
19,M,550,Célibataire,0,false,3464 WT 29
28,M,536,En Couple,2,false,5906 AI 91
64,M,532,En Couple,1,false,239 BP 41
29,F,566,En Couple,4,true,9480 YL 96
18,M,866,En Couple,2,true,1894 WY 67
71,M,534,En Couple,2,false,5393 UQ 60
80,M,153,En Couple,0,false,2039 GO 68
79,F,443,En Couple,2,false,3868 QH 73
31,M,503,En Couple,1,false,360 ET 17
36,M,546,En Couple,0,false,5874 VV 22
47,F,171,En Couple,0,false,2951 SV 42
43,F,515,En Couple,2,false,6454 PK 75
51,M,427,Célibataire,0,false,3595 SY 62
40,M,410,En Couple,2,false,9158 OW 88
25,F,495,Célibataire,0,false,7543 HM 10
49,F,882,En Couple,3,false,8073 TL 92
31,F,576,En Couple,1,false,1176 UT 89
66,M,161,Célibataire,0,false,9680 KU 36
50,M,866,En Couple,0,true,1939 LE 47
26,M,432,Célibataire,0,false,4823 FE 10
47,M,512,En Couple,1,false,5994 JD 55
77,F,176,Célibataire,0,false,3170 HR 17
23,M,1095,En Couple,2,false,8198 YH 62
82,F,180,En Couple,3,false,1842 FB 60
23,M,414,En Couple,1,true,1179 ZN 12
25,M,494,En Couple,0,false,6896 TC 80
54,M,445,En Couple,2,false,8344 IX 61
23,F,563,Célibataire,0,false,318 EM 91
29,M,1184,En Couple,1,false,6310 RK 92
20,Femme,982,En Couple,1,false,5515 BK 63
63,F,552,En Couple,3,false,4134 CV 27
38,M,1298,En Couple,0,true,2829 DO 20
32,M,1199,Célibataire,0,false,8278 RG 45
51,F,1212,En Couple,4,false,7254 YZ 61
36,M,408,En Couple,3,false,2490 OQ 77
22,F,236,En Couple,2,false,769 OD 26
36,M,959,En Couple,1,true,6484 CZ 22
55,M,428,En Couple,1,false,2627 EH 36
31,M,910,En Couple,4,false,3710 FZ 12
26,M,490,En Couple,2,false,9708 ZM 22
23,M,529,En Couple,2,true,6059 CV 36
23,M,476,Seule,1,false,5189 BF 40
51,F,186,En Couple,1,false,3276 WO 49
23,M,545,En Couple,2,false,2978 SF 47
50,M,553,Célibataire,0,false,7079 EV 72
34,M,862,Célibataire,0,false,3519 RH 74
61,M,775,Seule,2,false,7935 OM 31
44,M,416,En Couple,0,false,212 TS 91
19,Homme,1044,Célibataire,0,false,433 SP 53
32,M,579,En Couple,0,false,2227 BT 74
21,M,597,Célibataire,0,false,8706 YZ 49
42,F,440,En Couple,3,true,6486 GH 56
30,M,553,Célibataire,0,false,419 GU 56
39,M,907,En Couple,1,false,9363 SC 69
73,M,542,En Couple,2,false,7903 CH 96
61,M,482,Célibataire,0,false,2490 HS 73
68,M,574,En Couple,1,false,3705 DZ 11
20,F,908,En Couple,0,false,787 GJ 79
37,F,856,En Couple,1,false,3713 DY 14
50,M,1141,En Couple,1,false,2385 QP 60
47,M,486,En Couple,1,false,1949 VN 29
46,M,211,Seule,2,false,6099 RG 36
74,M,215,En Couple,0,false,1233 HN 32
64,M,401,En Couple,1,false,2304 TN 76
36,M,1026,En Couple,0,false,5098 SP 89
51,F,487,En Couple,1,false,7592 EU 39
34,M,428,En Couple,2,true,4396 ET 71
37,F,190,En Couple,1,false,9959 BP 82
22,F,512,En Couple,2,false,6233 RZ 46
26,F,222,En Couple,4,false,3219 JT 77
21,M,517,En Couple,3,false,5034 AU 87
65,M,1079,Célibataire,0,false,9099 CJ 96
79,F,1322,En Couple,3,false,3157 YT 25
43,M,983,Célibataire,0,false,8631 AW 54
20,M,215,Célibataire,0,false,631 DN 70
65,F,432,En Couple,1,true,6620 FG 10
33,M,795,En Couple,1,false,3065 RV 75
30,M,194,Célibataire,0,false,2999 SP 75
37,M,227,Célibataire,0,false,3549 UA 61
23,M,1376,Célibataire,0,false,6143 SL 86
24,F,1008,En Couple,4,false,960 RK 40
54,F,471,En Couple,4,false,3589 AB 16
22,M,742,En Couple,0,false,9559 FJ 55
34,M,400,En Couple,4,false,4724 EG 39
20,?,551,En Couple,4,true,2691 FL 58
39,M,430,En Couple,0,true,3891 MA 71
20,F,400,Célibataire,0,false,3007 KC 84
33,M,441,Célibataire,0,false,1295 EK 59
54,M,793,Célibataire,0,false,4158 OR 14
34,M,555,En Couple,0,false,1012 IR 29
35,M,1314,En Couple,4,true,9200 FU 38
67,M,450,En Couple,2,false,3443 FI 73
72,M,507,En Couple,1,false,6667 YR 34
21,M,467,Célibataire,0,false,3674 SQ 79
41,M,1047,En Couple,2,false,1283 OJ 67
43,F,416,Célibataire,0,false,5505 AC 23
23,Femme,407,En Couple,3,false,9108 JN 28
38,M,167,En Couple,4,false,8361 VS 49
71,M,249,En Couple,0,false,4964 GB 27
25,M,1232,En Couple,3,false,9405 OW 67
22,M,1215,En Couple,1,false,6884 DY 40
61,M,1108,Célibataire,0,false,8402 UJ 93
66,M,474,En Couple,4,true,8413 HO 17
28,M,436,Célibataire,0,false,4632 WZ 92
58,M,200,Célibataire,0,false,5605 DI 94
28,M,836,Célibataire,0,false,5496 VD 50
78,M,153,En Couple,3,false,633 MZ 36
31,M,174,En Couple,2,false,6981 LC 24
37,M,539,En Couple,4,false,242 FB 24
19,M,472,En Couple,3,false,2989 SH 27
28,F,204,Célibataire,0,false,34 QZ 93
49,M,153,En Couple,1,false,3591 XX 49
40,M,765,En Couple,3,false,646 ZL 20
40,M,1000,Célibataire,0,false,5877 SS 91
77,M,1133,En Couple,1,false,467 OX 24
81,F,402,Célibataire,0,false,7217 RY 66
54,F,826,Célibataire,0,false,3242 CB 95
59,M,165,En Couple,4,false,9489 AG 65
50,M,585,Célibataire,0,false,5318 RN 28
44,F,464,Célibataire,0,false,180 RU 63
31,M,1333,Célibataire,0,false,6794 SS 94
26,F,164,Célibataire,0,false,131 LY 40
31,F,540,En Couple,0,false,9557 ZG 16
72,M,519,Célibataire,0,false,995 YI 50
49,M,440,En Couple,4,false,2351 XX 25
19,M,563,En Couple,1,false,5936 AP 37
29,M,402,Célibataire,0,false,2427 JD 53
32,M,406,En Couple,3,false,273 YQ 54
56,M,1006,En Couple,1,false,4277 XV 60
55,F,413,Marié(e),0,true,8408 SD 33
31,M,550,En Couple,2,false,8707 BT 10
27,M,583,En Couple,0,false,2736 KI 28
34,F,1384,En Couple,3,false,2406 BN 46
27,M,405,Célibataire,0,false,1247 VM 44
66,F,152,Célibataire,0,false,1175 MK 38
51,F,426,Célibataire,0,false,3 WR 84
59,F,1389,En Couple,3,true,4988 IV 10
29,F,422,Célibataire,0,false,2263 PZ 30
31,M,425,En Couple,4,false,9570 PJ 35
44,F,726,En Couple,4,false,92 SE 59
80,M,556,Célibataire,0,false,1602 CX 12
44,F,213,En Couple,4,false,9618 EW 66
50,M,446,Célibataire,0,false,5902 FI 47
22,M,581,En Couple,3,false,9310 TK 20
60,F,510,Célibataire,0,false,6562 NQ 90
29,M,413,Célibataire,0,false,8979 KH 64
18,M,229,En Couple,1,false,2421 SF 54
77,F,404,En Couple,3,false,6876 WV 67
81,M,595,Seule,3,false,6535 TW 29
70,F,420,En Couple,1,false,1101 PV 22
44,M,1274,Célibataire,0,false,6498 VZ 69
39,M,444,En Couple,2,false,7062 IE 56
23,M,576,En Couple,4,true,2955 JA 20
58,F,964,En Couple,3,true,4610 SR 24
43,M,528,Célibataire,0,false,4193 EX 77
44,M,1361,En Couple,4,false,226 QH 66
29,M,565,En Couple,2,false,7354 BB 58
31,M,482,En Couple,0,false,7092 MW 35
39,M,568,En Couple,1,false,8714 ZS 23
51,M,876,Célibataire,0,false,1071 KX 55
21,M,426,En Couple,2,true,2268 DE 94
57,F,1346,En Couple,2,false,5670 NK 62
72,M,1236,Célibataire,0,false,1848 IC 75
23,F,173,Célibataire,0,false,2771 JR 78
83,M,1378,En Couple,2,false,7422 HP 89
80,M,191,En Couple,0,false,2811 VV 77
45,F,221,Célibataire,0,false,7191 AM 68
19,F,244,Célibataire,0,false,2509 LA 75
44,F,536,Célibataire,0,false,249 IV 33
26,M,867,En Couple,2,false,4148 FI 38
31,M,431,Célibataire,0,false,609 PI 15
33,M,1118,Seule,3,false,3618 PF 20
27,F,476,Célibataire,0,false,7816 XG 87
42,F,197,Seule,1,false,5765 IH 68
31,M,234,En Couple,2,false,9551 MS 51
69,M,534,En Couple,4,false,7924 TE 87
56,M,1045,En Couple,1,false,3749 BO 97
45,F,1171,En Couple,0,true,1296 LG 60
20,M,536,En Couple,2,false,3870 NO 15
34,F,575,Célibataire,0,false,4341 QL 42
54,M,1347,En Couple,1,true,795 TJ 77
25,M,979,En Couple,1,false,8376 CZ 49
41,F,790,En Couple,4,true,1446 NN 85
58,M,1187,Célibataire,0,false,4712 WT 51
22,M,472,En Couple,2,false,2564 KW 75
28,M,547,Célibataire,0,false,2718 TK 20
54,M,1392,En Couple,0,true,9731 ZI 46
55,F,938,En Couple,3,true,9199 EW 91
59,F,541,En Couple,3,false,6219 UT 53
23,F,487,En Couple,3,false,4822 OR 60
68,M,462,Célibataire,0,false,1711 EZ 91
47,F,221,En Couple,0,false,5132 WW 79
53,M,1245,En Couple,2,false,2170 OD 71
41,M,224,Célibataire,0,false,7778 SK 69
20,M,1139,En Couple,2,false,5700 AJ 59
43,F,507,Célibataire,0,false,4947 LQ 94
44,M,982,En Couple,3,true,8013 IX 33
20,M,815,En Couple,4,false,2869 IZ 19
33,M,429,Célibataire,0,false,1198 KC 81
84,M,480,Célibataire,0,false,2838 QV 65
67,F,154,En Couple,4,false,2956 CB 24
70,F,410,Célibataire,0,false,9488 QM 57
32,M,233,Célibataire,0,false,7174 EU 21
83,M,549,Célibataire,0,false,295 YK 43
82,M,1339,En Couple,3,true,2500 RH 53
29,M,596,En Couple,1,true,5447 CB 54
47,M,532,En Couple,0,false,7240 AT 79
38,M,180,En Couple,1,false,4424 JQ 21
49,M,177,Seule,1,false,7774 EL 53
33,F,936,En Couple,3,false,3996 DM 60
46,F,164,En Couple,4,false,5037 GE 15
55,F,180,Célibataire,0,false,477 KT 66
42,M,536,Célibataire,0,false,8677 VD 28
52,M,209,Célibataire,0,false,1809 ER 13
22,M,463,En Couple,2,false,9904 TF 14
31,M,1319,Célibataire,0,false,6888 OD 84
57,F,440,Célibataire,0,false,7619 AF 50
25,M,530,En Couple,3,false,7977 DY 85
52,F,159,En Couple,3,false,3388 FW 70
71,M,171,En Couple,2,true,2298 NL 84
19,M,1164,En Couple,2,false,4947 BU 57
49,M,1362,En Couple,3,true,7367 OT 38
69,F,436,En Couple,1,false,3882 TB 98
25,M,925,Célibataire,0,false,360 DE 32
84,F,518,En Couple,3,true,1167 TF 92
65,M,707,En Couple,2,false,93 KS 32
41,F,415,En Couple,2,true,983 FT 19
48,F,473,En Couple,1,true,6178 DE 96
33,F,466,En Couple,2,false,5906 WA 90
65,M,416,En Couple,3,false,525 LL 73
38,M,1080,En Couple,3,false,3115 BZ 98
81,M,182,En Couple,2,false,7565 YZ 60
41,M,576,En Couple,3,false,7975 ZO 56
53,M,436,En Couple,0,true,346 RK 13
53,M,158,En Couple,0,false,8210 HK 11
58,M,468,En Couple,1,false,6777 YG 76
43,Homme,452,En Couple,3,false,8295 RJ 76
20,M,1072,Seule,3,false,6311 VB 55
45,F,1088,En Couple,0,true,3751 MQ 81
22,F,571,En Couple,4,false,3019 BQ 27
26,M,825,En Couple,3,false,8110 YA 82
24,M,591,En Couple,0,false,5398 DQ 63
61,M,1123,Célibataire,0,false,7778 EO 33
53,M,205,En Couple,0,true,8867 GF 73
56,M,164,Célibataire,0,false,6181 CX 15
-1,M,987,En Couple,1,false,4297 KX 38
39,M,986,En Couple,4,false,7136 IW 97
25,F,588,En Couple,0,false,1782 BN 40
37,M,1322,En Couple,0,false,8280 QA 36
34,F,474,Célibataire,0,false,5299 AV 74
77,M,446,En Couple,2,true,1883 DQ 90
75,M,186,En Couple,2,false,2724 SJ 40
61,M,887,En Couple,0,true,1665 IM 57
21,F,249,En Couple,3,false,9671 DC 97
24,F,214,Célibataire,0,false,7500 EO 84
72,M,1076,Célibataire,0,false,7010 HM 66
27,M,1235,En Couple,1,false,746 RL 81
55,F,231,En Couple,4,false,6310 WG 97
82,M,1185,En Couple,0,true,2144 MF 28
21,Homme,501,En Couple,2,false,4640 HE 33
24,M,560,En Couple,0,true,8334 AH 13
26,F,157,Seule,2,false,1300 UP 45
27,M,556,Célibataire,0,false,5071 PM 68
76,F,563,En Couple,2,true,8002 WH 28
38,F,523,En Couple,1,true,6839 PG 58
37,F,949,En Couple,2,false,6899 JN 67
47,M,457,En Couple,2,false,6965 DY 74
 ,M,816,En Couple,4,true,6139 WN 41
36,M,450,En Couple,2,false,5776 WU 40
28,M,158,Marié(e),1,false,2134 RM 39
19,F,853,En Couple,3,false,3068 ZD 40
28,M,479,En Couple,4,false,4220 UW 21
45,M,578,En Couple,2,false,6100 QH 16
30,M,584,En Couple,1,false,7934 XL 61
66,Homme,467,En Couple,4,false,9774 MA 94
50,F,521,Célibataire,0,false,9256 EV 62
67,M,1088,En Couple,2,false,9676 FF 18
60,M,237,En Couple,2,false,5519 ZK 61
67,F,1294,En Couple,3,true,4599 OC 22
56,M,449,En Couple,0,false,6275 VR 39
29,F,493,Célibataire,0,false,4484 YY 39
51,M,403,Célibataire,0,false,2539 FU 50
58,M,1202,Célibataire,0,false,6577 WE 68
39,M,571,En Couple,3,false,7693 QO 41
70,M,432,En Couple,1,true,3653 GP 43
27,M,483,En Couple,3,false,2229 KZ 67
28,M,1221,Célibataire,0,false,725 BI 67
65,F,506,En Couple,4,false,4650 RU 65
42,F,997,En Couple,1,false,1835 LM 42
21,F,575,En Couple,0,false,9198 BM 16
29,F,241,Célibataire,0,false,5327 TQ 79
37,M,593,En Couple,3,true,4972 LL 77
49,F,203,En Couple,1,false,7760 JU 18
42,M,1349,En Couple,2,false,6922 WP 35
24,M,246,En Couple,0,false,313 WA 92
46,F,197,Célibataire,0,false,2694 QL 18
52,M,446,Célibataire,0,false,318 XB 25
50,M,189,En Couple,2,false,8987 IM 65
27,M,509,En Couple,4,false,4494 PV 66
20,M,159,En Couple,1,true,1307 RZ 59
32,F,249,Célibataire,0,false,7776 NF 96
28,F,755,En Couple,0,true,8019 SS 85
35,F,226,En Couple,2,false,9992 DN 12
53,Femme,1312,Célibataire,0,false,44 FV 80
31,M,1041,Seule,1,false,9281 YT 10
57,M,474,En Couple,0,false,773 MI 10
74,F,1078,En Couple,1,false,1681 ZB 63
56,M,186,En Couple,2,false,9100 LA 75
68,M,406,En Couple,0,false,9274 JQ 37
24,M,183,Célibataire,0,false,9844 CR 65
61,M,236,En Couple,3,false,7909 FU 56
54,M,537,En Couple,1,false,6670 JO 62
35,M,243,Seule,3,false,2966 DI 66
28,M,1225,Célibataire,0,false,4882 RZ 61
70,M,961,En Couple,4,false,621 VX 37
33,M,521,En Couple,4,true,1876 OL 60
21,M,836,En Couple,0,false,6257 EU 68
38,M,215,Célibataire,0,false,3585 WY 62
28,M,1121,En Couple,0,false,164 LO 58
47,F,482,En Couple,1,true,6545 JB 52
50,M,157,En Couple,1,true,7363 UO 11
38,F,191,En Couple,2,false,4852 XV 94
52,M,1012,Célibataire,0,false,5397 FD 54
23,M,193,En Couple,0,false,1719 EM 87
73,M,934,En Couple,1,false,793 AV 75
57,F,439,Célibataire,0,false,5934 JC 68
36,M,585,En Couple,1,false,1994 PU 95
48,M,538,Célibataire,0,false,4505 FB 78
42,F,209,Marié(e),4,false,844 BU 85
21,F,531,En Couple,2,false,5905 UI 54
24,F,701,Célibataire,0,false,8445 DM 27
83,F,1051,En Couple,2,false,5673 LP 58
68,F,550,Célibataire,0,false,5463 JS 96
27,M,402,En Couple,1,false,7487 HF 34
36,M,588,Célibataire,0,false,4458 OQ 32
50,M,1332,En Couple,3,false,6506 PG 42
53,F,504,En Couple,3,false,8404 VY 22
29,F,236,En Couple,3,false,4891 NQ 50
22,M,152,En Couple,2,false,3210 QT 11
36,F,521,Seule,1,false,7006 PH 74
25,M,470,En Couple,1,false,7742 ZG 63
71,M,189,En Couple,0,false,6120 UP 55
36,M,888,En Couple,4,false,1161 YV 79
27,M,575,En Couple,1,false,1192 HL 65
37,F,796,Célibataire,0,false,1583 VY 95
51,M,192,En Couple,0,false,1799 RT 39
57,M,441,En Couple,2,false,1392 LH 39
21,M,473,En Couple,2,false,2602 TC 35
35,M,591,En Couple,3,false,5314 XG 85
58,M,214,En Couple,1,true,124 RK 59
39,M,204,Célibataire,0,false,6954 QF 96
60,F,201,Célibataire,0,false,3910 SD 62
27,F,1111,En Couple,2,false,2930 NJ 51
32,F,506,En Couple,0,true,8025 KD 36
44,M,468,Célibataire,0,false,3905 TV 11
39,M,541,En Couple,2,false,4528 DT 48
50,F,429,En Couple,2,false,616 PV 29
20,F,470,En Couple,2,false,5377 AL 96
84,M,524,Marié(e),1,false,6673 XR 49
55,M,518,Célibataire,0,false,2170 NE 73
48,M,904,En Couple,4,false,5072 AB 63
84,F,500,En Couple,1,false,7957 OE 23
78,M,468,Célibataire,0,false,2915 ES 21
71,M,1230,En Couple,1,false,4774 TC 18
40,Masculin,1094,En Couple,3,false,8196 RQ 36
28,M,1034,En Couple,2,false,7673 FQ 52
42,M,520,En Couple,4,false,1267 TH 39
50,M,985,En Couple,4,false,9766 BK 73
54,F,401,Célibataire,0,false,6349 XN 37
65,F,534,Célibataire,0,false,6639 PD 66
72,F,243,En Couple,2,false,4746 DD 40
63,M,882,Célibataire,0,false,638 OL 53
44,M,214,En Couple,4,false,1176 IC 26
20,M,582,En Couple,4,true,6521 AY 25
26,M,935,En Couple,2,false,7603 ZA 26
20,M,578,En Couple,0,false,4240 IR 74
66,?,1053,En Couple,2,false,1870 TH 68
40,M,428,En Couple,4,false,8731 XM 89
23,F,534,En Couple,1,false,1161 LN 59
63,F,177,Célibataire,0,false,590 QU 71
79,M,1355,Célibataire,0,false,3370 TS 29
21,M,1288,Célibataire,0,false,1270 JB 19
54,M,450,Célibataire,0,false,2022 UQ 23
78,M,211,Célibataire,0,false,6650 OZ 34
21,M,545,Célibataire,0,false,183 HQ 38
48,M,1353,Célibataire,0,false,8141 JK 83
54,F,706,Célibataire,0,false,9764 IT 86
