age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture,immatriculation
20,M,544,Célibataire,0,false,3363 WF 31
52,M,1255,Célibataire,0,false,2653 XI 95
24,M,1274,Célibataire,0,false,4848 HX 19
84,M,875,En Couple,1,false,4598 US 79
56,M,535,En Couple,3,false,3417 CI 83
22,F,542,En Couple,2,false,9610 YK 46
36,M,517,En Couple,1,false,7774 DN 72
35,M,572,Célibataire,0,false,7459 EN 76
55,F,507,Seule,3,false,4992 NL 62
58,F, ,En Couple,1,false,9642 UY 87
74,M,451,Célibataire,0,false,4434 CP 48
81,M,208,En Couple,1,false,9132 SI 88
59,M,217,En Couple,2,true,7851 NP 81
27,M,438,En Couple,0,false,2568 JH 40
80,M,936,En Couple,0,false,5298 DW 54
21,F,155,En Couple,4,false,2047 KZ 93
30,M,228,En Couple,1,false,1648 DB 46
39,F,447,Célibataire,0,false,5794 SN 10
45,M,471,En Couple,1,false,7953 NN 52
34,M,818,Célibataire,0,false,167 PF 45
75,F,464,En Couple,3,true,1426 WC 46
24,M,475,Célibataire,0,false,3716 KV 11
69,M,986,En Couple,2,false,7684 PW 70
83,M,1244,En Couple,3,false,2050 XP 24
68,F,199,En Couple,0,false,3911 WB 23
39,M,430,En Couple,3,true,3850 QH 36
21,M,452,En Couple,4,true,4383 VP 87
24,M,1203,En Couple,1,false,6635 PW 27
19,M,150,En Couple,0,false,1267 WN 31
67,M,480,Célibataire,0,false,2273 VC 59
60,M,599,En Couple,4,false,4856 UM 36
51,F,472,En Couple,1,false,9823 NN 13
19,M,1051,Célibataire,0,false,3449 JZ 21
25,M,218,En Couple,4,false,8918 NC 60
26,M,233,En Couple,3,true,8978 GO 26
28,M,184,En Couple,4,false,2299 ID 12
54,M,1052,En Couple,3,false,6464 NQ 16
51,F,467,En Couple,2,false,6196 VG 18
73,M,227,En Couple,0,false,6386 DB 53
48,F,525,En Couple,0,false,8603 HI 56
53,M,418,En Couple,2,false,8779 FP 68
22,M,221,Célibataire,0,false,6025 DG 10
30,M,1311,En Couple,3,false,77 HT 20
24,M,172,Célibataire,0,false,1500 EG 84
40,M,1095,En Couple,1,true,6798 LH 75
75,F,1329,Célibataire,0,false,8785 MC 13
56,M,408,Célibataire,0,false,9062 VU 98
41,F,513,En Couple,1,false,9689 GP 14
35,M,241,En Couple,2,true,2399 OI 35
34,F,598,En Couple,1,true,8408 WD 42
19,F,563,Seule,1,false,6531 LB 34
27,M,469,En Couple,2,false,1345 OF 27
18,M,1107,En Couple,3,true,2801 UO 93
38,F,590,Seule,1,false,7883 YE 41
46,M,576,En Couple,2,false,9368 UJ 67
28,M, ,Seule,1,false,1326 OM 61
75,F,507,Seule,2,false,7354 CW 17
36,M,150,En Couple,4,false,2262 QU 63
33,M,886,Célibataire,0,false,9882 YZ 64
25,F,848,En Couple,2,false,8270 KX 62
51,M,1261,Célibataire,0,false,3454 OK 83
80,M,413,En Couple,2,false,8806 IW 55
50,M,536,Célibataire,0,false,125 SW 55
77,M,434,En Couple,2,false,3934 XV 65
36,M,401,En Couple,2,false,6112 XB 31
27,F,1036,Marié(e),2,false,5064 QC 64
54,F,170,Célibataire,0,false,7141 QR 69
83,M,1309,En Couple,0,false,105 MM 51
32,M,244,En Couple,0,false,6167 JW 95
71,M,216,En Couple,3,false,4455 DZ 59
27,M,229,Célibataire,0,false,4743 UM 66
19,M,1216,En Couple,4,false,1756 OC 28
52,F,468,Célibataire,0,false,3462 VI 65
81,M,243,En Couple,2,false,5633 VD 58
37,M,405,En Couple,2,false,8455 EP 93
28,F,1245,En Couple,4,true,867 VY 35
18,F,151,En Couple,4,false,6289 YB 54
37,F,479,En Couple,2,false,786 DF 57
41,M,595,En Couple,2,false,7403 SK 84
42,M,588,En Couple,4,false,6140 PN 61
27,M,528,Célibataire,0,false,8078 AS 18
23,M,445,En Couple,1,false,4246 LL 43
59,M,577,Célibataire,0,false,7014 DQ 21
73,Homme,542,Célibataire,0,false,5411 YK 21
34,M,569,En Couple,4,false,4305 SV 64
82,M,955,En Couple,0,false,8778 GS 81
25,M,743,En Couple,1,false,2733 TD 10
57,M,962,En Couple,3,false,8067 QH 14
47,F,459,En Couple,1,false,3517 NK 86
53,M,547,En Couple,2,false,9898 EE 84
37,F,215,En Couple,0,false,1253 RE 91
74,M,487,Célibataire,0,false,570 FU 41
26,M,442,En Couple,2,false,1609 QD 10
27,F,1294,Seule,3,false,9875 MI 92
61,F,747,En Couple,4,true,4114 OE 74
22,F,1233,Célibataire,0,false,3253 UL 33
53,M,1066,En Couple,1,true,5176 CZ 63
33,F,1352,En Couple,4,false,8562 FW 67
39,Homme,170,En Couple,0,false,7416 DT 72
37,M,1315,Célibataire,0,false,8863 YF 91
32,M,1311,En Couple,0,false,1279 US 56
58,F,474,Célibataire,0,false,1442 IP 35
58,M,941,Célibataire,0,false,1484 RF 94
61,F,569,Célibataire,0,false,1781 MR 39
60,M,220,En Couple,2,true,3969 YJ 12
18,F,439,En Couple,4,false,8593 JA 53
23,M,164,Célibataire,0,false,4419 UD 16
69,F,227,En Couple,1,false,5860 DR 66
57,M,202,En Couple,0,true,6597 OX 57
61,F,479,En Couple,3,false,5819 RU 88
45,M,153,En Couple,2,false,4128 ZX 89
46,M,487,En Couple,0,false,5032 MX 17
50,F,413,En Couple,4,false,8686 GV 61
47,F,501,En Couple,2,false,1596 CM 45
21,F,173,En Couple,1,false,4601 SF 10
27,M,168,En Couple,3,false,4829 HY 58
72,F,718,En Couple,1,false,3505 TS 53
28,F,814,En Couple,0,false,5745 JS 76
26,F,475,Célibataire,0,false,2963 IH 62
83,M,569,En Couple,4,false,5249 ON 44
53,M,746,En Couple,1,false,2353 CJ 52
54,M,234,Célibataire,0,false,4215 UQ 85
43,M,201,En Couple,4,false,2064 FU 83
20,F,578,Célibataire,0,false,4927 BU 33
21,F,1164,Seule,1,false,3637 TH 67
59,M,186,En Couple,0,false,6089 SH 29
53,M,705,En Couple,2,false,5095 BZ 41
28,F,712,En Couple,1,false,3349 ZR 81
30,M,848,Célibataire,0,false,9040 PI 27
37,M,943,Célibataire,0,false,1605 RD 31
29,M,431,En Couple,4,false,1611 CX 37
39,Homme,1310,En Couple,1,false,302 DT 83
29,M,515,En Couple,0,true,1287 VK 32
44,F,1025,En Couple,2,false,3702 TB 61
33,M,555,En Couple,1,false,594 SY 23
50,M,762,En Couple,4,true,6535 HK 43
25,F,596,En Couple,0,false,206 MD 39
54,F,802,En Couple,3,false,3722 IR 23
36,F,501,Célibataire,0,false,686 AY 22
24,M,448,Célibataire,0,false,989 XS 41
35,M,422,Célibataire,0,false,2713 AA 12
64,F,186,En Couple,4,false,3709 MQ 64
20,M,530,En Couple,4,true,1526 IV 28
42,M,444,En Couple,3,false,7932 WW 90
45,M,495,En Couple,0,true,6894 DW 12
30,M,1230,En Couple,1,false,7883 UJ 65
46,M,501,En Couple,2,true,9085 HI 95
34,F,529,En Couple,3,true,3776 IU 14
79,M,498,En Couple,4,false,4913 CZ 46
65,M,178,En Couple,3,true,1089 BW 91
59,F,214,En Couple,0,false,7801 QS 88
68,F,1121,En Couple,1,false,5079 BL 50
51,Femme,503,En Couple,2,false,3238 YZ 64
33,F,178,En Couple,2,true,7660 TT 12
39,M,427,En Couple,2,true,6380 YY 57
50,M,1341,En Couple,0,false,7564 HB 58
31,M,769,En Couple,3,false,6610 CT 44
51,M,533,En Couple,3,false,5047 ES 55
56,M,595,Célibataire,0,false,3389 MI 68
30,F,245,Célibataire,0,false,317 LC 79
20,M,165,Célibataire,0,false,6873 YO 90
28,F,588,En Couple,2,false,7232 XF 82
61,M,207,En Couple,3,false,6991 IG 13
43,F,1069,En Couple,0,false,9637 WI 53
-1,F,1118,Célibataire,0,false,6127 SJ 54
22,F,541,Célibataire,0,false,2450 BH 64
43,F,522,En Couple,3,false,6648 ZW 40
46,F,556,Célibataire,0,false,8401 GH 60
22,F,533,?,4,false,538 CH 54
19,F,475,Célibataire,0,false,1131 FC 46
21,M,1374,En Couple,0,false,267 RR 88
56,M,404,Célibataire,0,false,78 PK 98
40,M,472,En Couple,1,false,542 VO 57
45,Masculin,1113,En Couple,2,true,6631 EM 29
29,M,552,En Couple,2,false,8316 TK 21
69,F,844,Seule,3,false,3176 IA 96
42,F,1004,En Couple,1,false,5999 SB 66
27,M,564,Marié(e),1,false,5795 NM 36
57,M,470,Seule,1,false,9154 LI 53
55,M,406,En Couple,0,true,2508 GI 95
24,M,428,Célibataire,0,false,7938 TZ 42
51,M,538,En Couple,1,false,9850 CV 25
18,F,1100,En Couple,1,false,3615 SH 92
28,M,1292,Célibataire,0,false,4181 AC 34
48,M,739,En Couple,1,false,3867 GB 36
36,F,562,En Couple,2,false,1097 JP 87
40,M,598,En Couple,2,false,6585 VB 37
27,M,447,En Couple,1,false,3906 OI 42
58,M,1364,En Couple,1,false,1071 FG 86
69,M,225,En Couple,1,true,5710 PM 27
41,M,544,En Couple,3,false,1076 LW 93
31,F,1245,En Couple,3,false,7853 HX 94
23,M,501,Célibataire,0,false,8322 ZU 13
35,F,924,En Couple,0,false,9107 ZL 19
51,M,559,En Couple,0,false,452 ON 40
18,F,1063,En Couple,3,false,7109 CE 87
20,F,1062,En Couple,1,true,6024 SK 61
39,M,233,En Couple,0,true,9703 ZX 69
54,M,232,En Couple,0,false,9118 PN 17
33,M,194,En Couple,0,false,8660 LX 92
56,M,1285,En Couple,2,false,3271 ES 89
72,M,409,En Couple,2,false,2821 TO 52
60,M,1146,Célibataire,0,false,2647 SJ 60
29,F,1367,Célibataire,0,false,5096 IW 69
53,F,203,Célibataire,0,false,259 YW 65
64,M,432,Célibataire,0,false,8890 AR 52
75,M,1022,En Couple,0,true,3955 BB 31
35,M,168,En Couple,0,false,4701 QV 13
20,M,437,En Couple,1,false,1520 HE 94
18,M,473,Célibataire,0,false,6706 VF 35
19,F,210,Célibataire,0,false,7638 YR 51
44,F,159,En Couple,4,true,9840 AZ 70
54,M,456,Célibataire,0,false,3075 KG 25
80,F,413,Célibataire,0,false,4171 HR 77
49,M,570,En Couple,4,false,6998 PT 71
27,M,452,En Couple,2,true,7020 VJ 37
48,F,1178,En Couple,2,false,9968 TD 14
46,M,1377,En Couple,0,false,8991 VR 51
31,F,171,En Couple,3,false,1462 QU 20
25,F,1170,En Couple,2,false,8352 DG 66
20,M,190,Célibataire,0,false,876 UZ 33
43,F,166,En Couple,0,true,9933 LW 91
56,M,902,Seule,3,false,6299 PP 89
74,M,248,En Couple,1,false,1494 AP 80
79,M,472,En Couple,1,false,9707 HB 21
80,M,187,En Couple,0,false,352 JZ 74
47,M,1301,Marié(e),1,false,2953 ON 29
57,M,182,Célibataire,0,false,1405 FK 40
52,M,560,En Couple,1,false,7554 KS 29
64,M,505,Célibataire,0,false,8996 UY 27
18,F,779,En Couple,4,false,3973 MY 19
20,M,494,En Couple,4,false,9023 TH 55
72,M,1353,En Couple,0,true,7429 HD 73
36,M,421,Célibataire,0,false,7048 FR 29
45,M,1319,En Couple,2,false,8100 IN 86
41,M,1383,Seule,2,false,3226 YP 44
50,M,561,Célibataire,0,false,7913 LG 38
48,F,822,En Couple,?,false,5750 NR 26
25,M,891,En Couple,2,false,1178 PT 75
79,M,915,En Couple,2,false,3706 RK 32
32,M,939,En Couple,3,false,5506 VO 51
35,M,1307,Célibataire,0,false,459 VH 62
48,M,451,En Couple,3,false,9468 AI 55
52,M,486,En Couple,2,true,9276 DI 67
59,F,165,Célibataire,0,false,7973 SZ 43
40,F,206,Célibataire,0,false,1188 UP 58
38,M,400,En Couple,1,false,7309 FC 30
48,M,523,Célibataire,0,false,2972 KB 91
43,M,506,En Couple,1,false,8790 SD 55
83,F,444,Célibataire,-1,false,7422 PH 14
55,M,1300,En Couple,3,true,9555 UF 81
33,M,589,Marié(e),2,false,8518 TG 32
50,M,166,Célibataire,0,false,1962 EX 39
45,M,217,Célibataire,0,false,6836 BB 42
72,M,1328,En Couple,1,false,6754 EY 80
24,F,589,Célibataire,0,false,6632 SM 12
24,M,199,Célibataire,0,false,1029 RK 30
37,F,436,En Couple,2,false,1556 UE 69
47,F,193,En Couple,2,false,9231 EV 88
37,M,524,En Couple,2,false,2141 AZ 75
48,M,566,En Couple,1,false,3484 ZZ 69
61,M,198,En Couple,0,false,6922 NB 81
52,M,1131,En Couple,0,false,7981 GU 23
83,F,530,En Couple,1,false,2355 XM 72
19,F,552,En Couple,2,false,9763 WS 86
49,M,884,Célibataire,0,false,8098 IL 42
27,F,1105,Célibataire,0,false,5634 CW 74
59,M,510,En Couple,3,false,9349 OZ 57
48,M,430,Célibataire,0,false,4319 JP 94
41,F,527,En Couple,1,false,5097 MR 69
23,M,927,Seule,2,false,9362 CD 81
74,M,1141,En Couple,2,false,6544 RU 21
54,M,596,En Couple,4,false,4484 WO 62
55,F,830,Célibataire,0,false,1484 JL 86
45,M,597,En Couple,4,false,8674 CL 47
70,M,1022,En Couple,2,false,1489 CK 21
43,M,792,En Couple,1,true,3623 DL 20
22,M,197,Célibataire,0,false,3750 BG 68
38,F,858,Célibataire,0,false,7333 VY 40
79,M,424,En Couple,2,false,2452 KZ 72
27,M,831,En Couple,1,false,5165 AA 65
25,Masculin,577,Célibataire,0,false,5621 SE 78
54,M,588,En Couple,4,false,2529 XA 72
46,M,1158,En Couple,2,false,1494 FS 45
84,F,452,Célibataire,0,false,9481 AR 69
52,F,708,En Couple,4,false,693 CK 82
36,M,1361,En Couple,3,true,2106 NB 67
33,M,430,En Couple,0,false,994 RW 25
41,M,411,En Couple,3,true,7568 YT 84
18,M,459,Célibataire,0,false,8674 IE 42
48,M,1093,Célibataire,0,false,3045 PY 25
45,M,426,En Couple,2,false,6935 JA 17
79,M,851,Célibataire,0,false,7079 DG 43
48,M,213,En Couple,4,false,8440 PH 15
78,M,711,Célibataire,0,false,309 YC 48
29,M,241,En Couple,2,true,6095 QU 54
42,M,516,Célibataire,0,false,9058 AV 41
76,F,216,En Couple,2,false,7830 NZ 61
25,F,529,En Couple,2,false,7296 JS 63
29,M,866,En Couple,1,false,9464 AO 89
38,M,962,En Couple,3,false,8422 YP 38
78,M,575,En Couple,1,true,8038 BX 22
29,M,902,En Couple,2,false,3418 VG 82
23,F,222,En Couple,1,true,1791 HO 65
24,F,495,En Couple,2,false,8359 TL 29
23,M,216,Célibataire,0,false,8581 XA 89
43,M,219,Célibataire,0,false,4584 WX 34
27,F,554,En Couple,2,false,9630 LD 10
23,F,1209,Célibataire,0,false,8666 VT 80
32,M,962,Marié(e),0,true,6545 JJ 20
27,M,233,En Couple,1,false,7582 ZM 97
19,F,409,Célibataire,0,false,5749 MQ 52
39,M,401,En Couple,0,false,6756 MI 34
66,F,194,En Couple,0,true,3045 MV 91
60,M,548,En Couple,1,false,5952 OC 13
48,F,407,Célibataire,0,false,4429 AT 83
77,M,160,En Couple,2,false,3864 FO 94
61,M,211,Célibataire,0,false,2589 BN 42
68,M,483,Célibataire,0,false,179 GN 78
59,M,522,En Couple,2,false,773 UG 59
77,M,509,En Couple,4,true,1483 PD 81
20,F,1237,Célibataire,0,false,7383 FC 68
18,M,573,En Couple,0,false,5131 HF 91
22,F,942,Célibataire,0,false,1176 VQ 93
29,M,409,En Couple,3,true,5458 LZ 43
26,M,439,En Couple,2,false,3823 PN 98
44,M,1211,Célibataire,0,false,7774 BS 51
23,M,597,Seule,1,false,148 CQ 77
23,M,223,En Couple,4,true,4081 TV 73
46,M,167,En Couple,4,false,977 DE 52
55,F,446,En Couple,4,false,7071 YR 11
60,M,1321,En Couple,1,false,6820 XB 72
18,M,945,Célibataire,0,false,3485 NJ 43
32,M,476,Seule,2,false,6907 WO 19
47,F,503,Célibataire,0,false,8099 VT 28
65,F,207,En Couple,2,false,3670 AM 63
19,M,481,Célibataire,0,false,123 ZS 27
36,M,198,En Couple,2,false,8343 KH 52
63,F,789,En Couple,3,false,8831 MT 88
34,F,1101,Célibataire,0,false,8980 DA 14
45,M,821,En Couple,4,false,46 TG 74
48,F,819,Célibataire,0,false,8580 IG 72
18,M,851,En Couple,4,false,7894 AN 65
47,M,419,En Couple,0,true,2798 FX 84
66,M,1392,En Couple,0,false,6603 ZG 92
21,F,805,Célibataire,0,false,9149 CJ 58
41,M,549,Célibataire,0,false,1711 VT 23
80,M,547,En Couple,4,false,7965 DP 81
20,M,506,Célibataire,0,false,7015 WT 34
79,M,210,Célibataire,0,false,5614 IM 74
42,F,577,Célibataire,0,false,316 FQ 80
61,F,520,En Couple,0,false,4048 DK 15
53,Masculin,442,Célibataire,0,false,3414 LK 53
57,F,203,Célibataire,0,false,8277 AG 87
74,M,449,En Couple,4,false,7506 OH 41
43,F,1352,En Couple,2,false,6867 BU 17
83,M,207,En Couple,2,true,5789 JL 69
19,M,221,Célibataire,0,false,318 DW 89
60,F,456,Célibataire,0,false,1847 UX 57
68,M,917,En Couple,0,false,2193 QS 51
68,F,509,En Couple,2,false,3425 GT 66
23,Masculin,155,En Couple,2,false,2102 LB 66
29,F,480,En Couple,1,true,7886 UA 55
53,M,173,Célibataire,0,false,1689 ZL 24
 ,F,424,Célibataire,0,false,3157 GJ 16
70,F,559,En Couple,2,false,1400 MW 74
25,M,593,Célibataire,0,false,5948 BZ 64
35,F,219,En Couple,3,false,3589 TZ 47
23,M,1024,En Couple,0,true,9342 BM 91
28,M,176,En Couple,4,false,6690 LB 84
22,F,1392,Célibataire,0,false,598 ZW 88
26,M,549,En Couple,2,true,9555 ER 25
32,M,549,En Couple,3,true,1905 CZ 34
29,M,582,En Couple,3,false,7551 ZK 95
41,F,169,En Couple,1,false,9040 QK 24
74,M,514,Célibataire,0,false,4847 LF 22
54,M,171,En Couple,2,false,9187 OW 11
78,M,211,Célibataire,0,false,9517 IO 88
74,M,222,Seule,2,false,6910 FD 56
25,N/D,458,Célibataire,0,false,3302 LF 78
84,M,537,Célibataire,0,false,9319 YB 42
30,M,1393,Célibataire,0,false,984 IC 32
54,M,584,Célibataire,0,false,9573 RC 75
29,F,571,En Couple,3,false,6916 KY 25
66,F,177,Seule,3,false,5842 IN 22
75,F,1251,Célibataire,0,false,1228 UC 36
36,F,1080,En Couple,4,false,8714 HL 12
23,F,428,Célibataire,0,false,9685 YV 21
21,F,442,En Couple,0,false,9594 QD 67
82,M,495,Célibataire,0,false,4630 DN 13
76,M,437,Célibataire,0,false,257 WR 57
54,F,406,Célibataire,0,false,5575 EZ 81
48,M,408,Célibataire,0,false,6977 XK 18
47,M,983,En Couple,1,true,4547 YH 63
31,M,451,Marié(e),1,false,4158 QL 36
32,F,159,Célibataire,0,false,4789 XT 72
22,M,245,Célibataire,0,false,1309 UE 78
22,F,416,En Couple,2,false,1054 EW 37
75,F,471,En Couple,3,false,2550 OV 57
28,F,501,En Couple,1,false,9101 WL 90
49,M,557,En Couple,0,false,4579 RG 55
78,M,1017,En Couple,0,false,533 PJ 29
77,F,407,En Couple,1,false,3630 AI 26
36,F,1164,En Couple,0,false,1290 LJ 50
42,F,1016,Célibataire,0,false,6246 XI 35
20,F,802,En Couple,2,false,1379 UB 94
45,M,247,Célibataire,0,false,7962 RE 86
26,M,566,En Couple,3,false,7753 OL 80
42,M,453,En Couple,4,false,267 OD 20
45,F,740,En Couple,2,false,1990 LW 50
30,M,182,En Couple,2,false,8174 SR 32
76,M,1055,En Couple,4,false,1975 TR 95
26,M,242,En Couple,2,false,4888 AF 68
73,M,516,Marié(e),2,false,2410 VC 94
20,M,1345,Célibataire,0,false,9727 SS 91
45,M,225,En Couple,0,false,3264 KV 32
72,M,502,En Couple,1,false,2927 MQ 57
61,M,1286,En Couple,1,false,571 KX 96
36,F,161,En Couple,3,false,5426 LG 24
46,F,730,En Couple,3,true,1473 UA 51
59,M,492,Célibataire,0,false,9750 BI 98
46,M,708,Célibataire,0,false,9046 MB 56
33,F,1126,En Couple,1,false,2235 KR 88
25,M,166,En Couple,2,false,2725 LX 20
28,M,1175,Célibataire,0,false,4002 NK 15
36,M,585,En Couple,2,true,5624 PX 27
59,M,231,Célibataire,0,false,1502 RE 84
55,F,532,En Couple,0,false,2475 RL 97
52,M,485,En Couple,4,false,6342 RU 68
27,M,538,Divorcée,3,false,5020 LY 83
26,M,207,Marié(e),3,false,3537 PZ 30
47,M,187,En Couple,4,true,7197 KF 66
46,M,195,Seule,3,false,3223 EJ 74
34,M,981,Célibataire,0,false,2960 FS 64
38,M,1197,En Couple,2,false,6070 OY 17
32,Homme,228,En Couple,0,false,6521 DJ 26
22,M,1330,Célibataire,0,false,8171 XR 70
36,M,209,En Couple,2,false,2576 AK 79
18,M,571,Célibataire,0,false,3844 YS 47
28,F,501,En Couple,4,false,4588 DI 13
24,M,476,Célibataire,0,false,6596 UT 63
62,M,198,En Couple,1,false,6440 IS 55
76,M,437,En Couple,3,false,4190 HI 95
19,M,409,En Couple,0,false,7393 CC 15
37,M,185,En Couple,0,false,9513 LU 77
19,M,560,Célibataire,0,false,3989 SX 33
43,M,574,Célibataire,0,false,8874 EO 87
45,M,1145,En Couple,0,false,901 KC 16
39,F,212,En Couple,3,false,220 WX 91
59,M,536,En Couple,4,false,5827 GL 55
61,M,1369,Célibataire,0,false,2155 VH 41
38,M,429,En Couple,3,false,3652 DW 63
?,M,578,En Couple,1,false,3987 ZU 15
21,F,172,En Couple,4,false,7567 HY 33
19,M,545,En Couple,0,false,2822 DD 52
50,M,423,Célibataire,0,false,9532 ZX 31
49,M,550,En Couple,1,false,1907 QL 82
27,M,1327,En Couple,1,true,5446 PP 36
52,F,213,En Couple,1,true,2927 IC 18
20,M,504,Célibataire,0,false,1097 SB 76
37,M,472,En Couple,2,false,8191 IS 90
25,F,1010,Marié(e),0,false,5491 SN 28
56,F,581,En Couple,4,false,779 VV 85
34,M,1393,En Couple,2,false,9622 BO 55
82,M,913,En Couple,2,false,2157 OT 13
20,M,402,En Couple,-1,false,6660 YV 82
50,M,1274,Seule,1,false,175 HA 48
20,M,165,En Couple,2,true,4353 TQ 23
58,Féminin,220,Célibataire,0,false,3840 DN 89
28,F,729,En Couple,1,true,9781 UO 89
48,M,766,En Couple,1,false,7951 DI 50
33,M,800,Célibataire,0,false,2583 VR 97
23,F,192,En Couple,3,false,2110 TE 97
25,M,1093,En Couple,4,true,5490 OC 46
57,M,163,En Couple,2,false,5423 QV 44
37,F,521,En Couple,0,true,147 KO 23
28,M,850,Célibataire,0,false,4970 SF 13
80,M,1265,En Couple,2,true,8216 NY 86
69,M,552,En Couple,0,true,5733 SO 52
59,M,478,Seule,3,false,8626 HG 37
26,M,1131,Célibataire,0,false,4506 UN 84
25,M,440,En Couple,2,true,3235 DI 12
34,F,188,En Couple,1,false,4740 RF 27
35,F,425,En Couple,0,false,657 QY 87
37,F,946,Célibataire,0,false,945 IX 13
47,F,418,Célibataire,0,false,2976 PE 96
81,M,889,En Couple,2,false,817 KG 74
23,M,810,En Couple,0,true,9579 FB 74
48,F,446,En Couple,4,false,8789 FU 92
32,M,445,Célibataire,0,false,2236 BN 83
80,F,481,En Couple,2,false,3136 QO 64
21,M,476,En Couple,2,false,5839 GS 31
27,M,233,En Couple,0,true,873 FN 57
55,F,498,En Couple,0,false,3827 AZ 39
28,M,1107,En Couple,1,false,8455 LI 85
22,F,806,En Couple,2,false,1704 MV 70
66,M,186,En Couple,4,true,2051 GS 24
83,M,1265,En Couple,1,false,6400 UH 28
62,M,465,Célibataire,0,false,3913 PV 36
24,M,1340,En Couple,3,true,2194 KK 83
58,F,519,Célibataire,0,false,8422 JM 12
62,M,152,Célibataire,0,false,8482 FY 18
22,Féminin,487,Célibataire,0,false,5226 SG 41
21,M,1311,En Couple,4,false,2090 RL 62
68,M,878,Célibataire,0,false,4936 SD 89
44,M,446,En Couple,0,false,2404 ZA 33
39,M,498,En Couple,3,false,3009 UM 63
34,M,218,En Couple,1,false,8605 LG 31
79,M,403,En Couple,3,false,620 QX 17
77,M,964,En Couple,2,true,1171 PM 87
35,M,1236,En Couple,1,false,5840 GN 44
28,M,454,Célibataire,0,false,1415 SS 83
22,F,577,En Couple,4,true,9864 SA 42
58,M,750,En Couple,2,false,124 NT 53
61,M,570,Célibataire,0,false,7357 PV 92
76,M,448,En Couple,0,true,5109 LE 12
53,F,1234,En Couple,0,false,1775 RY 16
54,F,1136,En Couple,1,true,6618 WU 57
58,M,404,En Couple,3,false,380 OY 39
73,M,970,En Couple,0,false,8515 XW 22
20,M,1013,En Couple,1,true,8679 IY 84
36,M,446,En Couple,0,false,9275 OM 11
36,M,592,Célibataire,0,false,2834 CX 46
33,F,435,En Couple,0,false,7790 WP 37
21,F,543,Seule,2,false,3139 JQ 38
52,M,212,En Couple,4,true,3978 SZ 40
31,M,202,Seule,3,false,2882 IM 46
21,M,1272,En Couple,1,false,8482 IJ 48
43,M,1226,Célibataire,0,false,6265 BP 81
79,F,459,Célibataire,0,false,6101 AR 95
55,M,179,En Couple,0,false,3506 ZP 58
44,M,1274,Célibataire,0,false,2827 RO 33
39,M,1271,Seule,3,false,6748 FK 96
21,M,543,En Couple,2,false,4440 RM 36
34,M,715,Célibataire,0,false,6710 IP 92
27,M,185,Marié(e),0,false,822 CZ 30
36,M,589,En Couple,4,false,2642 AA 46
81,M,438,Célibataire,0,false,5455 ED 85
48,M,1256,Seule,2,false,3059 VC 61
21,F,1009,Célibataire,0,false,576 IP 83
62,M,440,En Couple,4,false,5006 ED 13
18,M,569,Célibataire,0,false,3240 YP 47
60,M,1032,Célibataire,0,false,316 ZZ 88
27,M,463,Célibataire,0,false,1142 AR 95
27,F,1177,Célibataire,0,false,6566 XC 72
19,M,493,Seule,3,false,4685 RQ 96
54,M,948,En Couple,2,true,3175 OE 37
18,M,414,En Couple,2,false,2195 WQ 95
42,M,233,Célibataire,0,false,9038 QR 28
24,F,490,En Couple,2,false,9932 GK 67
46,M,1210,En Couple,4,false,5336 AU 37
61,M,537,Célibataire,0,false,180 AC 19
20,M,409,En Couple,0,false,4905 AC 81
24,M,1182,En Couple,0,true,210 BW 53
63,M,534,En Couple,2,false,324 JS 47
57,F,1187,En Couple,1,false,5477 MJ 23
72,M,1084,Célibataire,0,false,78 YN 50
36,M,523,En Couple,4,true,7675 BL 21
51,M,221,Célibataire,0,false,9535 CV 13
53,F,816,Célibataire,0,false,5428 UN 40
21,F,501,Célibataire,0,false,7856 KF 68
22,F,1350,Seule,3,false,4963 SM 90
53,M,206,En Couple,2,false,9501 ZB 62
49,Homme,508,Célibataire,0,false,1484 CI 35
72,M,565,En Couple,3,false,5859 CM 14
43,M,524,En Couple,2,false,1575 RU 81
81,F,1291,En Couple,0,false,6675 JA 36
20,M,495,En Couple,0,false,1867 JO 71
24,M,213,En Couple,-1,false,2893 AF 75
76,M,403,En Couple,0,false,403 LE 75
39,M,224,Marié(e),4,false,9205 KN 25
67,M,1315,En Couple,3,false,4844 YU 64
27,M,241,Célibataire,0,false,161 XC 15
48,M,535,En Couple,0,false,644 RP 93
80,M,478,En Couple,2,true,6649 LE 37
58,M,411,En Couple,0,false,2700 CF 81
42,F,231,En Couple,0,false,6325 WO 17
77,M,744,En Couple,1,false,1159 SU 90
66,M,561,En Couple,3,true,4194 MJ 60
56,M,1161,Célibataire,0,false,1192 ER 29
39,M,890,En Couple,1,true,8301 SO 54
47,M,1037,En Couple,0,false,6119 GQ 30
80,M,430,En Couple,2,true,4421 LF 33
45,M,402,En Couple,2,true,6380 DY 13
74,M,401,Célibataire,0,false,8045 PT 36
29,F,862,En Couple,4,false,594 FR 75
26,M,1347,Célibataire,0,false,9463 SO 22
45,M,542,Célibataire,0,false,6533 PD 62
64,F,1145,En Couple,4,false,1065 XL 95
40,M,1085,En Couple,2,true,8788 SG 22
20,M,451,Seule,2,false,8283 PA 10
75,M,406,Célibataire,0,false,2687 AT 93
